ID,X_0,G_0,Y_0,S_0,Y_1,S_1,Y_2,S_2,Y_3,S_3,Y_4,S_4,Y_5,ff,A_0,A_1,A_2,A_3,A_4,A_5
414,-1.67332023,0,1,-2.416535908,1,-2.333377729,1,-2.033754026,1,-0.580174905,1,-0.955954864,1,1,1,1,1,1,1,1
415,0.143488174,0,1,-0.145700561,0,0.182604446,0,0.548124164,0,-0.702006299,0,0.305293966,0,3,1,0,0,0,0,0
416,0.331833849,1,1,-0.043701316,1,0.628630041,1,0.688847698,1,-0.258372341,1,-2.825558852,1,3,1,1,1,1,1,1
417,0.298722953,1,1,-0.350549542,1,-1.576257482,1,-2.423391144,1,-1.194289802,1,0.178367733,1,1,1,1,1,1,1,1
418,1.465132601,1,1,0.870333577,1,0.863198463,1,2.596283516,0,NA,0,NA,0,1,1,1,1,1,0,0
419,-0.220180359,1,1,-0.529057479,1,-1.855231143,1,-2.064459868,1,-1.339232897,1,-0.684579045,1,1,1,1,1,1,1,1
420,-1.440673152,1,1,-0.064120794,1,-0.642056493,1,-2.588607379,0,-3.469351752,0,-2.819970337,0,2,1,1,1,0,0,0
421,0.024538462,0,1,-0.298897748,1,0.613531718,1,2.344114792,0,NA,0,NA,0,3,1,1,1,1,0,0
422,0.887962958,0,1,1.933067806,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
423,1.629678497,1,1,0.591794374,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
424,-1.351462499,1,1,-0.332039312,1,-2.12891357,1,-0.677642583,1,-0.769192562,1,0.09512904,1,3,1,1,1,1,1,1
425,0.388653976,1,1,-0.140357814,1,-1.317380256,1,0.506256309,0,-1.141961455,0,-1.114221651,0,3,1,1,1,0,0,0
426,-0.005520559,0,1,-0.733455005,1,-0.528450287,1,-0.398346567,1,-0.345616738,1,-0.729081844,1,2,1,1,1,1,1,1
427,0.469324633,0,1,0.982429349,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
428,0.519231586,0,1,0.095801383,1,-0.502875306,1,-0.042566279,1,-2.137316736,1,-0.614620921,1,2,1,1,1,1,1,1
429,1.68233656,1,1,0.254466593,1,-0.396257829,1,0.650560147,1,0.521043062,1,-0.974160207,1,1,1,1,1,1,1,1
430,-1.17981709,0,1,-0.823180282,1,-1.57041578,1,-1.828552071,1,0.177280715,1,-0.879835178,1,1,1,1,1,1,1,1
431,-0.431539639,0,1,0.208656006,1,0.498462562,1,-1.106689864,1,-1.080593123,1,-2.435791106,1,1,1,1,1,1,1,1
432,-0.075106946,1,1,1.220177453,0,-0.854919497,0,0.276269227,0,2.288716628,0,NA,0,1,1,0,0,0,0,0
433,-2.769294828,0,1,-2.424622397,1,-2.567245811,1,-3.337110918,1,-2.889842587,1,-3.527809534,1,1,1,1,1,1,1,1
434,-0.897293186,1,1,0.743034395,1,-1.439635188,1,-1.696720835,1,-1.559646819,1,-0.38403191,1,1,1,1,1,1,1,1
435,-1.081178961,0,1,-1.199959974,1,0.069080201,0,-1.020888305,0,-1.197141055,0,-0.002153123,0,2,1,1,0,0,0,0
436,1.459496213,1,1,0.911570424,1,-0.410332688,1,-0.158140601,1,-0.521289951,1,-0.580818449,1,3,1,1,1,1,1,1
437,-0.871709061,0,1,0.447309359,1,0.033156267,1,0.156184153,1,0.254086478,1,0.015847819,1,3,1,1,1,1,1,1
438,0.519546617,1,1,-1.924484151,1,-1.046982655,1,-0.932123576,1,0.430129105,1,-1.161764802,1,2,1,1,1,1,1,1
439,-0.808417285,1,1,0.182570257,1,-1.634856453,1,-1.475427413,1,-1.837728009,0,-2.395017933,0,3,1,1,1,1,0,0
440,-1.796744317,0,1,-1.47555581,1,-0.419475774,0,-1.012963737,0,-1.861047411,0,-2.51401701,0,2,1,1,0,0,0,0
441,-0.46296079,0,1,-0.193248744,1,0.671693119,1,1.344470269,0,0.251207709,0,0.632282125,0,1,1,1,1,0,0,0
442,-0.136178086,0,1,-0.969422507,1,-0.338657414,1,-1.662799436,1,-1.617367341,1,1.084348114,1,2,1,1,1,1,1,1
443,2.060782712,1,1,0.454310431,0,1.444049423,0,NA,0,NA,0,NA,0,3,1,0,0,0,0,0
444,-0.562545725,0,1,-0.71309276,1,0.202454482,0,-1.109309092,0,-1.098213998,0,-1.255979628,0,1,1,1,0,0,0,0
445,-0.974836192,0,1,1.305161126,1,-1.495013222,0,0.730120511,0,1.052240332,0,-1.041241794,0,2,1,1,0,0,0,0
446,0.271816386,1,1,-0.348058392,1,-0.906698348,1,-0.340902643,0,0.285042878,0,-1.130647632,0,3,1,1,1,0,0,0
447,-0.659573498,0,1,-0.663577042,1,-2.024193681,1,-1.66883123,1,0.865483544,0,NA,0,3,1,1,1,1,1,0
448,1.548308729,1,1,1.663810933,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
449,0.029644677,1,1,-1.440697937,1,-0.058285676,0,-0.240738967,0,-1.610973789,0,-2.260727044,0,1,1,1,0,0,0,0
450,-1.19617806,0,1,-2.982494738,1,0.343107896,1,0.896257583,1,-1.662693467,1,0.345677047,1,3,1,1,1,1,1,1
451,-1.140178636,0,1,-0.923726303,1,-0.990271763,1,0.873770139,1,-1.896537985,1,-1.733883403,1,2,1,1,1,1,1,1
452,1.021213687,0,1,-0.375454481,1,1.046998185,1,1.545807884,0,NA,0,NA,0,2,1,1,1,1,0,0
453,0.68798094,1,1,-0.592819671,1,0.861194988,1,-0.870270636,1,-0.189609993,1,0.189318271,1,1,1,1,1,1,1,1
454,0.14174271,1,1,-1.439828372,1,-0.558264464,1,-0.672707212,1,-1.112553445,1,-1.799997209,1,3,1,1,1,1,1,1
455,-0.173230887,1,1,-1.183178726,1,-2.40895903,1,-2.01328621,1,-1.068005774,1,-0.420918912,1,2,1,1,1,1,1,1
456,-0.5834583,0,1,-1.299156707,1,-0.699834331,1,-0.027883112,1,-0.874691995,1,-0.980230185,1,1,1,1,1,1,1,1
457,0.602093257,1,1,0.128329003,1,0.765802123,0,0.832500511,0,-1.031265034,0,-1.293176608,0,3,1,1,0,0,0,0
458,-2.311925104,0,1,-0.904424373,0,0.010034002,0,-0.735410098,0,-0.775958612,0,-1.547751473,0,3,1,0,0,0,0,0
459,2.762877576,1,1,2.057418184,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
460,0.131976766,0,1,-1.167840378,1,0.589316493,0,-0.416835269,0,2.009896221,0,NA,0,2,1,1,0,0,0,0
461,0.681593989,1,1,-2.283567178,1,-0.75661871,1,-1.666206605,1,-1.659805752,1,-1.565860973,1,2,1,1,1,1,1,1
462,-0.242331338,1,1,-1.192575455,1,-0.285958722,1,-1.439426509,1,-0.766355308,1,-1.465342312,1,2,1,1,1,1,1,1
463,-0.268138046,0,1,1.585887942,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
464,0.018968476,1,1,0.697537871,1,-2.648988372,1,-2.064894864,1,0.656195034,1,-0.652771355,1,2,1,1,1,1,1,1
465,1.036347776,1,1,-0.089677511,1,0.31128123,1,0.078212689,1,0.820874885,1,1.868228436,0,1,1,1,1,1,1,1
466,0.605654968,0,1,-0.041076793,1,1.34067199,1,0.239604117,1,0.336265783,1,0.270644753,1,3,1,1,1,1,1,1
467,-0.259494877,0,1,0.460991977,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
468,1.059728662,1,1,0.542878997,1,0.682974358,1,0.933004124,0,0.457372837,0,-0.728309695,0,3,1,1,1,0,0,0
469,-1.447046918,0,1,-0.998440992,1,-0.866252333,1,-0.626563453,1,-1.609475081,1,0.122164196,1,3,1,1,1,1,1,1
470,-1.23755786,1,1,-1.260864389,1,-2.746459915,1,-3.700385887,1,-3.012470805,1,-3.123818396,1,1,1,1,1,1,1,1
471,-2.3552816,0,1,-1.045491929,1,-4.247785651,1,-2.42504541,1,-2.967903777,1,-1.616839262,1,1,1,1,1,1,1,1
472,1.704180334,0,1,0.944879787,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
473,-1.187121734,0,1,0.035628479,1,-0.191841175,1,-0.230222409,1,-2.596043425,1,-2.945084103,0,3,1,1,1,1,1,0
474,0.635441798,1,1,1.526429311,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,0,0
475,0.280907953,1,1,0.016065966,1,-1.1095565,1,-0.203138647,1,-0.52697501,1,-1.609584251,0,3,1,1,1,1,1,0
476,0.680162254,0,1,-0.675314709,1,-0.489166457,1,0.129805556,1,1.313151387,0,NA,0,2,1,1,1,1,1,0
477,1.162042241,1,1,-0.57714554,1,-1.420814526,1,-0.152998987,1,-0.459187319,1,-0.941745996,1,1,1,1,1,1,1,1
478,-0.905119363,0,1,0.209663347,1,-0.740261452,1,-0.349416748,1,-0.846418721,0,0.811754406,0,3,1,1,1,1,0,0
479,0.109302532,1,1,1.087330434,0,-1.501812542,0,-0.817469322,0,1.099546295,0,0.61214091,0,3,1,0,0,0,0,0
480,0.141351843,0,1,-0.405390802,1,0.671171831,1,-0.23245009,1,-0.829402455,1,0.162694758,0,3,1,1,1,1,1,0
481,-1.063671063,0,1,-0.689333414,1,0.30460473,1,-0.808467929,1,0.245105497,1,-1.352130216,1,1,1,1,1,1,1,1
482,0.042938854,1,1,-0.36129012,1,-1.018226145,1,-0.380619282,1,0.600754921,1,-0.363316397,1,1,1,1,1,1,1,1
483,-0.018228266,1,1,-1.947108594,1,1.075953726,1,-0.261328408,1,-1.537410871,1,-1.288849619,1,3,1,1,1,1,1,1
484,0.52628892,1,1,0.21273993,1,-1.513004715,1,0.348471589,1,1.714012976,0,NA,0,3,1,1,1,1,1,0
485,0.705644716,1,1,-0.566944366,1,0.524603181,1,-1.087711878,1,-0.514626801,1,1.803744986,0,2,1,1,1,1,1,0
486,-0.742844128,0,1,0.788211002,1,0.324988336,1,-1.133688452,1,-0.874346749,1,0.015749586,1,3,1,1,1,1,1,1
487,0.000753778,1,1,1.266070905,1,-0.119372504,0,-0.728788299,0,-1.28510409,0,-1.0379559,0,3,1,1,0,0,0,0
488,0.56859071,1,1,-0.715666149,1,-0.092050679,1,1.383833521,1,0.736620624,1,1.317353638,1,3,1,1,1,1,1,1
489,0.183834373,0,1,-0.97856196,1,0.433866228,1,1.517451522,0,NA,0,NA,0,2,1,1,1,1,0,0
490,-1.315278325,0,1,-2.602745501,1,0.921456697,1,-0.18003238,1,1.591434086,1,0.891777884,0,2,1,1,1,1,1,0
491,1.136224686,1,1,-0.162079238,1,1.715451831,1,1.332524534,1,-0.351680736,1,-0.344247043,0,2,1,1,1,1,1,0
492,0.351765448,0,1,0.183442725,1,0.497168143,1,-0.039939518,1,-1.488063691,1,-0.806546793,1,1,1,1,1,1,1,1
493,-0.858330863,1,1,-2.121307786,1,-1.645710401,1,-2.545319461,1,-1.799837505,1,-0.177492242,1,1,1,1,1,1,1,1
494,0.793356666,1,1,-1.418808231,1,1.330008532,0,-0.751842148,0,1.475269953,0,NA,0,2,1,1,0,0,0,0
495,-0.39964568,1,1,-0.434515396,1,1.432102211,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
496,-0.112772996,1,1,0.476485991,0,-0.074019009,0,-1.09910539,0,-1.327943404,0,0.643878983,0,3,1,0,0,0,0,0
497,0.65078803,1,1,-1.163043226,1,0.217357548,1,-2.703547219,1,-0.181646947,1,-0.289684585,1,1,1,1,1,1,1,1
498,1.879510245,1,1,1.480814112,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
499,1.763698383,1,1,0.391421507,1,0.836668399,1,1.710550359,0,NA,0,NA,0,2,1,1,1,0,0,0
500,0.704945298,1,1,0.811916579,1,-0.792852312,1,0.281095822,1,0.125614146,0,0.883116741,0,3,1,1,1,1,0,0
501,-0.763461364,0,1,-1.888473191,1,-0.335435515,1,-0.721302817,1,-1.589645802,1,0.609776071,0,3,1,1,1,1,1,1
502,1.263206716,1,1,-1.181367521,1,-2.410782566,1,-0.441244148,1,-1.946451043,1,-0.305606449,0,2,1,1,1,1,1,0
503,-1.231091131,0,1,0.851764475,1,0.371383342,1,1.017325822,1,-1.555809388,0,-0.566838075,0,1,1,1,1,1,0,0
504,-0.013579608,0,1,2.515931901,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
505,-0.174630931,0,1,-1.017629441,1,-1.613997829,1,0.240017053,1,-1.04601051,0,1.505787763,0,3,1,1,1,1,0,0
506,-0.001620603,1,1,-1.015442002,1,-0.994009211,1,-1.872981998,1,1.049558341,1,0.493695058,1,3,1,1,1,1,1,1
507,1.372911367,0,1,-1.573111357,1,1.603208459,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
508,-0.549597031,0,1,-0.505969276,1,1.733762648,0,NA,0,NA,0,NA,0,3,1,1,1,0,0,0
509,-1.379891475,0,1,-0.352584086,1,-0.362121492,1,-2.126443244,1,-0.244705434,1,-0.892206162,1,1,1,1,1,1,1,1
510,1.221225651,1,1,-0.313638642,1,1.998051622,0,NA,0,NA,0,NA,0,3,1,1,1,0,0,0
511,0.668444598,0,1,1.656009658,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
512,-0.706350795,1,1,0.112134003,0,1.024816967,0,-0.605336578,0,-0.022178424,0,-2.338111909,0,3,1,0,0,0,0,0
513,0.886655842,1,1,1.748301813,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
514,3.59156305,0,1,2.999503555,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
515,1.047411512,1,1,0.016328329,1,0.643775055,1,-0.35256903,1,-0.787958232,1,-1.510342543,1,2,1,1,1,1,1,1
516,-1.416498105,0,1,-0.151334085,1,-0.671518393,1,-0.943851493,1,0.481062359,1,0.598824605,1,3,1,1,1,1,1,1
517,1.475024117,1,1,0.829965567,1,-0.121970397,1,0.074435345,1,1.220585757,1,2.696425351,0,1,1,1,1,1,1,1
518,0.622405945,1,1,-0.695669547,1,-0.998082535,1,1.453396256,1,0.474429853,1,-0.235388546,1,3,1,1,1,1,1,1
519,0.657723855,0,1,1.650516086,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
520,-0.201270386,0,1,-0.839922972,1,-0.650696887,1,-0.513488016,1,-0.191882226,1,-1.541034678,1,3,1,1,1,1,1,1
521,-2.273712494,0,1,-0.682089482,1,-0.736671421,1,-1.952637668,0,-1.123468306,0,-1.975472571,0,1,1,1,1,0,0,0
522,-0.519165517,0,1,1.691709723,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
523,0.162446794,0,1,-0.650303842,1,0.179766039,1,-0.729878251,1,0.600996956,1,0.790147985,1,2,1,1,1,1,1,1
524,0.797363488,1,1,-2.535309124,1,-1.177658569,1,-1.33434492,1,-1.725157383,1,-0.724485264,1,2,1,1,1,1,1,1
525,0.33315605,0,1,-0.27527229,1,-0.833680143,1,-1.122124269,1,-1.506869946,1,-1.770886981,1,3,1,1,1,1,1,1
526,1.575799746,1,1,1.287320722,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
527,1.283866379,1,1,0.704651605,1,-0.356325752,1,-0.839476611,1,-0.014924699,1,1.363260333,1,3,1,1,1,1,1,1
528,-0.001934833,1,1,-0.873053509,1,0.683203321,1,1.917337037,0,NA,0,NA,0,1,1,1,1,1,0,0
529,0.297766277,1,1,-1.189745366,1,-1.078847539,0,-1.053994812,0,-1.170702554,0,-2.222053419,0,1,1,1,0,0,0,0
530,0.925923558,0,1,1.260391834,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
531,-1.643710528,0,1,0.495478675,1,-1.669288084,1,-3.310274747,1,-1.116051554,1,-0.456261199,0,3,1,1,1,1,1,0
532,1.07215831,1,1,1.066323074,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
533,-0.293865078,0,1,1.407957372,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
534,-0.848778829,1,1,-3.290612111,0,0.103052128,0,-2.213468827,0,-3.527445682,0,-2.03308112,0,3,1,0,0,0,0,0
535,-1.480690723,0,1,0.331736716,1,-0.808583059,1,-1.509294198,1,-0.831922356,1,-1.89442103,1,3,1,1,1,1,1,1
536,-1.882498299,0,1,-0.244612425,1,-0.481891123,1,-2.450567081,1,-2.17484581,0,-1.953890587,0,2,1,1,1,1,0,0
537,-0.207491806,0,1,-0.69638596,1,-0.263649933,1,-0.138506575,1,0.707419985,1,-0.915769135,1,1,1,1,1,1,1,1
538,0.152712477,0,1,0.731529001,1,-0.744465297,1,-0.973230939,1,0.58876936,1,-0.321267299,1,3,1,1,1,1,1,1
539,-1.25992693,0,1,-0.936416094,1,-1.7573186,1,-2.111867797,1,0.933111578,1,-2.709818358,0,3,1,1,1,1,1,0
540,-0.404657244,0,1,0.926653954,1,0.783724102,1,-0.634650357,1,-2.368265492,1,-1.216087514,1,3,1,1,1,1,1,1
541,0.874650102,1,1,-1.092121364,1,-1.034542178,1,-0.482036089,1,0.692203049,1,1.318378803,1,1,1,1,1,1,1,1
542,-0.310452884,0,1,0.522099986,1,0.299089956,1,-0.230026914,1,-0.683880394,1,-1.040015847,1,1,1,1,1,1,1,1
543,2.105721193,0,1,0.144379872,0,-0.511679499,0,0.606421546,0,1.481688753,0,NA,0,2,1,0,0,0,0,0
544,1.599726397,1,1,1.778017344,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
545,-0.560187851,0,1,-0.379179509,1,-1.570351468,1,-1.476335141,1,-1.001667317,1,-0.080720801,1,2,1,1,1,1,1,1
546,0.024203474,1,1,-0.544294804,1,-0.051587683,1,-1.914360055,0,-1.033784286,0,1.135515085,0,1,1,1,1,0,0,0
547,0.370361446,0,1,-0.174810717,1,-0.033060689,0,0.621693507,0,-1.239799152,0,-0.893815785,0,1,1,1,0,0,0,0
548,-0.467820077,0,1,-0.09834701,0,-0.890669822,0,-1.065272987,0,-0.06211247,0,1.783612785,0,3,1,0,0,0,0,0
549,0.732922896,0,1,2.228149439,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
550,-0.534210069,1,1,-0.220938895,1,0.240921251,1,-1.007897001,1,-1.270031455,1,-0.032606081,1,1,1,1,1,1,1,1
551,-0.069136267,1,1,-0.973713942,1,-0.057256883,0,-0.993551656,0,-0.763931874,0,-0.477130954,0,1,1,1,0,0,0,0
552,-1.213647822,0,1,-1.147272994,1,0.932427644,0,NA,0,NA,0,NA,0,1,1,1,1,0,0,0
553,-1.422420174,0,1,0.128019253,1,-1.465954807,1,0.544484128,1,0.171089586,0,0.530161197,0,2,1,1,1,1,0,0
554,-0.252466714,1,1,-1.168934747,1,-1.496313834,0,-0.856849401,0,-1.773723162,0,-0.790369465,0,3,1,1,0,0,0,0
555,0.140280552,1,1,-0.270541927,1,0.365029501,1,0.361531521,1,-1.116395863,1,-0.40105785,1,2,1,1,1,1,1,1
556,0.362657986,0,1,-0.010261674,1,-1.406149791,1,0.808698877,0,2.781856249,0,NA,0,1,1,1,1,0,0,0
557,-0.643868213,1,1,-1.588688261,1,-0.922099529,1,-1.116098746,1,-0.91312535,1,-1.056154875,1,3,1,1,1,1,1,1
558,-0.78254708,1,1,-2.467723865,1,-1.348306288,1,0.354871558,1,0.117252109,1,-1.485688972,1,2,1,1,1,1,1,1
559,0.203703202,1,1,0.152343881,1,-1.539701685,1,-0.36538173,1,0.307466027,1,-1.347549445,1,2,1,1,1,1,1,1
560,0.188374525,1,1,-0.305411277,1,-1.728645611,1,-0.246673552,1,-1.621654445,1,-0.038080447,1,1,1,1,1,1,1,1
561,0.543948083,0,1,-0.197643256,1,-1.88160159,0,-0.546414166,0,1.182865577,0,NA,0,3,1,1,0,0,0,0
562,-0.581588767,0,1,0.314898419,1,-0.583531908,1,-1.599015999,1,0.613889412,0,NA,0,2,1,1,1,1,1,0
563,-0.147508313,0,1,-0.57108317,1,0.258823519,1,1.441563319,0,NA,0,NA,0,3,1,1,1,1,0,0
564,1.47095323,1,1,1.695363748,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
565,1.711512766,0,1,0.990248547,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
566,0.30587032,0,1,0.107001083,1,-0.087915009,1,0.879022512,1,-2.76036162,1,-0.074579721,1,3,1,1,1,1,1,1
567,-0.286807471,1,1,-1.132342966,0,-1.092876968,0,-1.909575252,0,-1.3175439,0,-0.870728826,0,2,1,0,0,0,0,0
568,-1.774324214,1,1,-1.321576761,1,-3.425844675,1,-3.642152468,1,-2.642013572,1,-2.115317943,1,2,1,1,1,1,1,1
569,0.803251547,1,1,-0.825324836,1,0.075727742,0,-0.823668503,0,-0.688038854,0,1.364286562,0,3,1,1,0,0,0,0
570,0.30642551,1,1,-0.63842348,1,-0.949047473,1,-0.512122623,1,-0.794331349,1,-2.113952713,1,3,1,1,1,1,1,1
571,1.705943488,0,1,0.582736459,1,1.162513275,1,1.292213478,0,NA,0,NA,0,3,1,1,1,1,0,0
572,1.993629555,1,1,-1.883670118,1,-0.346634097,1,-0.435948969,1,0.607885373,1,1.254801306,0,2,1,1,1,1,1,1
573,-0.216135987,0,1,-3.432319537,1,-0.644886731,1,-1.799510366,1,-2.196997606,1,-0.054785631,1,2,1,1,1,1,1,1
574,-0.41104796,0,1,0.238326054,1,-0.044107202,1,1.541724925,1,2.651187908,0,NA,0,2,1,1,1,1,1,0
575,0.138662706,0,1,-0.061075913,1,0.188010217,1,-0.161954062,1,-0.482260624,1,-0.969123455,1,2,1,1,1,1,1,1
576,0.342046802,0,1,-0.478429326,1,1.112409999,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
577,-0.93445336,1,1,-2.281102007,1,-2.892207045,1,-3.726594965,1,-2.746810942,1,-0.758221828,1,2,1,1,1,1,1,1
578,0.911238404,1,1,0.778124572,1,0.924999922,1,1.215005808,1,0.883038607,0,1.038767258,0,3,1,1,1,1,0,0
579,-0.703948652,0,1,-1.038926683,1,-0.390763101,1,-1.564017186,1,-1.493649815,1,-0.191875989,1,2,1,1,1,1,1,1
580,0.50064959,1,1,0.107709731,1,-0.97043992,1,-1.987417019,1,-1.253234107,1,-2.18931159,1,3,1,1,1,1,1,1
581,0.159423235,1,1,-0.152094728,1,-0.054144764,1,0.089282046,1,-0.115475672,1,-2.358758751,1,2,1,1,1,1,1,1
582,0.80664835,1,1,1.024636005,1,2.013018181,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
583,-1.164748667,0,1,0.170872407,1,-0.501461869,1,-0.734935594,1,-0.848113937,1,-1.247556003,1,2,1,1,1,1,1,1
584,-0.025732715,0,1,0.245501428,1,1.019136738,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
585,-0.817902423,0,1,0.731101913,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
586,1.371138338,1,1,0.944624929,1,1.053231338,0,0.190676296,0,-1.09482351,0,0.058531791,0,2,1,1,0,0,0,0
587,-0.356505574,0,1,0.057443535,1,1.437939827,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
588,0.312432556,1,1,-1.711629921,1,-0.064727336,1,1.200701258,0,0.015455378,0,-0.906601419,0,2,1,1,1,0,0,0
589,1.433733366,0,1,0.119033388,0,1.051210759,0,-0.165832709,0,0.252791577,0,1.240625914,0,1,1,0,0,0,0,0
590,0.636750642,0,1,-0.258268361,1,1.022640233,1,-1.250632856,1,-0.977633827,1,0.302857807,1,1,1,1,1,1,1,1
591,1.483225997,0,1,1.774642763,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
592,-1.598097025,0,1,-2.018205747,1,0.875938026,1,-2.21759292,1,-1.632093693,0,0.868287331,0,3,1,1,1,1,0,0
593,0.884617244,1,1,-0.26612898,1,0.087737171,1,0.039079301,1,-1.156891579,1,-0.891666758,1,3,1,1,1,1,1,1
594,1.575009517,1,1,1.558505975,0,NA,0,NA,0,NA,0,NA,0,3,1,0,0,0,0,0
595,-0.395486889,1,1,-0.606065368,1,1.091391595,1,-0.931051468,1,-0.458550361,0,-2.269501466,0,2,1,1,1,1,0,0
596,-0.465180535,0,1,-1.138524662,1,0.114165713,0,-0.531188349,0,-1.272579476,0,-2.043410043,0,3,1,1,0,0,0,0
597,-0.535714348,0,1,-0.218263636,1,-0.008421968,1,-0.779259468,0,0.436253494,0,-0.426278608,0,3,1,1,1,0,0,0
598,1.553775365,1,1,1.936296393,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
599,-0.365407355,0,1,-1.111874329,1,-0.778108164,1,0.640034565,1,0.439577414,1,2.550538597,0,1,1,1,1,1,1,1
600,-1.425303784,0,1,0.332473368,1,-1.53218064,1,-0.23485422,1,-1.467273408,1,-2.306646477,1,2,1,1,1,1,1,1
601,0.931916678,0,1,-1.199542095,1,0.596032658,1,0.157147334,1,0.151749238,1,0.503503073,1,3,1,1,1,1,1,1
602,-0.607514085,0,1,0.296033906,1,-0.736626583,0,0.042053365,0,-1.640204411,0,-1.638494158,0,2,1,1,0,0,0,0
603,1.662441912,1,1,-1.114828601,1,-0.588342527,1,-1.134835651,1,-0.6839868,1,0.145189496,1,1,1,1,1,1,1,1
604,0.822758799,1,1,-0.539672606,1,-0.663546744,0,-0.162440642,0,-2.618691764,0,-1.555739291,0,1,1,1,0,0,0,0
605,1.308714977,1,1,-0.297025841,1,0.552675477,1,-0.360994992,1,1.392091112,1,0.376790383,1,3,1,1,1,1,1,1
606,-0.59859915,0,1,-1.415147908,1,-2.2634644,1,-1.613936238,1,-2.248355744,1,-1.739497832,0,3,1,1,1,1,1,0
607,0.787227186,1,1,0.182045199,1,-0.730578342,1,0.094037089,1,-1.243440319,1,-1.996866576,1,3,1,1,1,1,1,1
608,-0.742899073,0,1,-1.427083924,1,-1.037861293,1,-1.001156839,1,-0.926673481,1,0.910821285,1,2,1,1,1,1,1,1
609,-1.428824268,0,1,0.168398359,1,0.317624834,0,-0.826882104,0,-1.928307308,0,-2.142709949,0,1,1,1,0,0,0,0
610,0.156215713,1,1,-0.633502523,1,-0.148135981,1,-0.831885576,1,0.953169453,1,0.203929456,1,2,1,1,1,1,1,1
611,0.640662323,1,1,0.643443186,1,-0.615604312,1,-0.783006599,1,-0.873266239,1,-1.098474844,1,2,1,1,1,1,1,1
612,1.816236451,1,1,0.202618994,1,0.784088597,0,-0.059386734,0,-0.38077357,0,0.888861359,0,1,1,1,0,0,0,0
613,0.360505651,1,1,0.094259303,1,-1.493897844,1,0.002774841,1,-2.29617436,1,-2.113665114,1,1,1,1,1,1,1,1
614,0.607078377,1,1,-1.089157333,1,-0.063582389,1,1.219155088,1,-0.371533925,1,0.266937507,1,3,1,1,1,1,1,1
615,-0.310546087,1,1,-0.294645679,1,-1.60206045,1,-1.372367696,1,-1.514233659,1,-0.504040628,1,3,1,1,1,1,1,1
616,-0.912338125,0,1,-0.97457846,1,-0.570333253,1,-1.516594242,1,-2.006269939,1,-1.792950438,0,2,1,1,1,1,1,0
617,1.40669205,1,1,0.276672116,1,1.16960745,1,-0.712453534,1,-1.084847106,1,0.71379929,1,2,1,1,1,1,1,1
618,-0.861543047,0,1,-1.266581677,1,-0.204752066,1,0.535622769,1,-0.758133302,1,-1.141454196,0,2,1,1,1,1,1,0
619,0.675512775,1,1,-2.010011184,1,-0.708776668,1,1.110647922,1,0.257703947,1,0.769765467,1,1,1,1,1,1,1,1
620,1.525264295,0,1,0.72201024,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
621,1.869828611,0,1,1.204988214,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
